cities
ID,STATE_NAME,CITY_NAME
1076,Arkansas,Higginson
1077,Arkansas,Hindsville
1078,Arkansas,Hiwasse
1079,Arkansas,Holly Grove
1080,Arkansas,Hope
1081,Arkansas,Horatio
1082,Arkansas,Horseshoe Bend
1083,Arkansas,Hot Springs National Park
1084,Arkansas,Hot Springs Village
1085,Arkansas,Houston
1086,Arkansas,Hoxie
1087,Arkansas,Hughes
1088,Arkansas,Humnoke
1089,Arkansas,Humphrey
1090,Arkansas,Hunter
1091,Arkansas,Huntington
1092,Arkansas,Huntsville
1093,Arkansas,Huttig
1094,Arkansas,Ida
1095,Arkansas,Imboden
1096,Arkansas,Ivan
1097,Arkansas,Jacksonport
1098,Arkansas,Jacksonville
1099,Arkansas,Jasper
1100,Arkansas,Jefferson
1101,Arkansas,Jersey
1102,Arkansas,Jerusalem
1103,Arkansas,Jessieville
1104,Arkansas,Johnson
1105,Arkansas,Joiner
1106,Arkansas,Jones Mill
1107,Arkansas,Jonesboro
1108,Arkansas,Judsonia
1109,Arkansas,Junction City
1110,Arkansas,Keiser
1111,Arkansas,Kensett
1112,Arkansas,Keo
1113,Arkansas,Kingsland
1114,Arkansas,Kingston
1115,Arkansas,Kirby
1116,Arkansas,Knobel
1117,Arkansas,Knoxville
1118,Arkansas,La Grange
1119,Arkansas,Lafe
1120,Arkansas,Lake City
1121,Arkansas,Lake Village
1122,Arkansas,Lakeview
1123,Arkansas,Lamar
1124,Arkansas,Lambrook
1125,Arkansas,Laneburg
1126,Arkansas,Langley
1127,Arkansas,Lavaca
1128,Arkansas,Lawson
1129,Arkansas,Leachville
1130,Arkansas,Lead Hill
1131,Arkansas,Leola
1132,Arkansas,Lepanto
1133,Arkansas,Leslie
1134,Arkansas,Letona
1135,Arkansas,Lewisville
1136,Arkansas,Lexa
1137,Arkansas,Light
1138,Arkansas,Lincoln
1139,Arkansas,Little Rock
1140,Arkansas,Little Rock Air Force Base
1141,Arkansas,Lockesburg
1142,Arkansas,Locust Grove
1143,Arkansas,London
1144,Arkansas,Lonoke
1145,Arkansas,Lonsdale
1146,Arkansas,Louann
1147,Arkansas,Lowell
1148,Arkansas,Luxora
1149,Arkansas,Lynn
1150,Arkansas,Mabelvale
1151,Arkansas,Madison
1152,Arkansas,Magazine
1153,Arkansas,Magness
1154,Arkansas,Magnolia
1155,Arkansas,Malvern
1156,Arkansas,Mammoth Spring
1157,Arkansas,Manila
1158,Arkansas,Mansfield
1159,Arkansas,Marble Falls
1160,Arkansas,Marcella
1161,Arkansas,Marianna
1162,Arkansas,Marion
1163,Arkansas,Marked Tree
1164,Arkansas,Marmaduke
1165,Arkansas,Marshall
1166,Arkansas,Marvell
1167,Arkansas,Maumelle
1168,Arkansas,Mayflower
1169,Arkansas,Maynard
1170,Arkansas,Maysville
1171,Arkansas,Mc Caskill
1172,Arkansas,Mc Crory
1173,Arkansas,Mc Dougal
1174,Arkansas,Mc Gehee
1175,Arkansas,Mc Neil
1176,Arkansas,Mc Rae
1177,Arkansas,Melbourne
1178,Arkansas,Mellwood
1179,Arkansas,Mena
1180,Arkansas,Menifee
1181,Arkansas,Midland
1182,Arkansas,Midway
1183,Arkansas,Mineral Springs
1184,Arkansas,Minturn
1185,Arkansas,Monette
1186,Arkansas,Monroe
1187,Arkansas,Monticello
1188,Arkansas,Montrose
1189,Arkansas,Moro
1190,Arkansas,Morrilton
1191,Arkansas,Morrow
1192,Arkansas,Moscow
1193,Arkansas,Mount Holly
1194,Arkansas,Mount Ida
1195,Arkansas,Mount Judea
1196,Arkansas,Mount Pleasant
1197,Arkansas,Mount Vernon
1198,Arkansas,Mountain Home
1199,Arkansas,Mountain Pine
1200,Arkansas,Mountain View
1201,Arkansas,Mountainburg
1202,Arkansas,Mulberry
1203,Arkansas,Murfreesboro
1204,Arkansas,Nashville
1205,Arkansas,Natural Dam
1206,Arkansas,New Blaine
1207,Arkansas,New Edinburg
1208,Arkansas,Newark
1209,Arkansas,Newhope
1210,Arkansas,Newport
1211,Arkansas,Norfork
1212,Arkansas,Norman
1213,Arkansas,Norphlet
1214,Arkansas,North Little Rock
1215,Arkansas,O Kean
1216,Arkansas,Oak Grove
1217,Arkansas,Oakland
1218,Arkansas,Oark
1219,Arkansas,Oden
1220,Arkansas,Ogden
1221,Arkansas,Oil Trough
1222,Arkansas,Okolona
1223,Arkansas,Ola
1224,Arkansas,Omaha
1225,Arkansas,Oneida
1226,Arkansas,Onia
1227,Arkansas,Osceola
1228,Arkansas,Oxford
1229,Arkansas,Ozan
1230,Arkansas,Ozark
1231,Arkansas,Ozone
1232,Arkansas,Palestine
1233,Arkansas,Pangburn
1234,Arkansas,Paragould
1235,Arkansas,Paris
1236,Arkansas,Parkdale
1237,Arkansas,Parkin
1238,Arkansas,Parks
1239,Arkansas,Paron
1240,Arkansas,Parthenon
1241,Arkansas,Patterson
1242,Arkansas,Pea Ridge
1243,Arkansas,Peach Orchard
1244,Arkansas,Pearcy
1245,Arkansas,Peel
1246,Arkansas,Pelsor
1247,Arkansas,Pencil Bluff
1248,Arkansas,Perry
1249,Arkansas,Perryville
1250,Arkansas,Pettigrew
1251,Arkansas,Pickens
1252,Arkansas,Piggott
1253,Arkansas,Pindall
1254,Arkansas,Pine Bluff
1255,Arkansas,Pineville
1256,Arkansas,Plainview
1257,Arkansas,Pleasant Grove
1258,Arkansas,Pleasant Plains
1259,Arkansas,Plumerville
1260,Arkansas,Pocahontas
1261,Arkansas,Pollard
1262,Arkansas,Ponca
1263,Arkansas,Poplar Grove
1264,Arkansas,Portia
1265,Arkansas,Portland
1266,Arkansas,Pottsville
1267,Arkansas,Poughkeepsie
1268,Arkansas,Powhatan
1269,Arkansas,Poyen
1270,Arkansas,Prairie Grove
1271,Arkansas,Prattsville
1272,Arkansas,Prescott
1273,Arkansas,Prim
1274,Arkansas,Proctor
1275,Arkansas,Pyatt
1276,Arkansas,Quitman
1277,Arkansas,Ratcliff
1278,Arkansas,Ravenden
1279,Arkansas,Ravenden Springs
1280,Arkansas,Rector
1281,Arkansas,Redfield
1282,Arkansas,Reydell
1283,Arkansas,Reyno
1284,Arkansas,Rison
1285,Arkansas,Rivervale
1286,Arkansas,Roe
1287,Arkansas,Rogers
1288,Arkansas,Roland
1289,Arkansas,Romance
1290,Arkansas,Rose Bud
1291,Arkansas,Rosie
1292,Arkansas,Rosston
1293,Arkansas,Rover
1294,Arkansas,Royal
1295,Arkansas,Rudy
1296,Arkansas,Russell
1297,Arkansas,Russellville
1298,Arkansas,Saffell
1299,Arkansas,Sage
1300,Arkansas,Saint Charles
1301,Arkansas,Saint Francis
1302,Arkansas,Saint Joe
1303,Arkansas,Saint Paul
1304,Arkansas,Salado
1305,Arkansas,Salem
1306,Arkansas,Saratoga
1307,Arkansas,Scotland
1308,Arkansas,Scott
1309,Arkansas,Scranton
1310,Arkansas,Searcy
1311,Arkansas,Sedgwick
1312,Arkansas,Sheridan
1313,Arkansas,Sherrill
1314,Arkansas,Sherwood
1315,Arkansas,Shirley
1316,Arkansas,Sidney
1317,Arkansas,Siloam Springs
1318,Arkansas,Sims
1319,Arkansas,Smackover
1320,Arkansas,Smithville
1321,Arkansas,Snow Lake
1322,Arkansas,Solgohachia
1323,Arkansas,Sparkman
1324,Arkansas,Springdale
1325,Arkansas,Springfield
1326,Arkansas,Stamps
1327,Arkansas,Star City
1328,Arkansas,State University
1329,Arkansas,Stephens
1330,Arkansas,Story
1331,Arkansas,Strawberry
1332,Arkansas,Strong
1333,Arkansas,Sturkie
1334,Arkansas,Stuttgart
1335,Arkansas,Subiaco
1336,Arkansas,Success
1337,Arkansas,Sulphur Rock
1338,Arkansas,Sulphur Springs
1339,Arkansas,Summers
1340,Arkansas,Summit
1341,Arkansas,Sweet Home
1342,Arkansas,Swifton
1343,Arkansas,Taylor
1344,Arkansas,Texarkana
1345,Arkansas,Thida
1346,Arkansas,Thornton
1347,Arkansas,Tichnor
1348,Arkansas,Tillar
1349,Arkansas,Tilly
1350,Arkansas,Timbo
1351,Arkansas,Tontitown
1352,Arkansas,Traskwood
1353,Arkansas,Trumann
1354,Arkansas,Tucker
1355,Arkansas,Tuckerman
1356,Arkansas,Tumbling Shoals
1357,Arkansas,Tupelo
1358,Arkansas,Turner
1359,Arkansas,Turrell
1360,Arkansas,Tyronza
1361,Arkansas,Ulm
1362,Arkansas,Umpire
1363,Arkansas,Uniontown
1364,Arkansas,Urbana
1365,Arkansas,Valley Springs
1366,Arkansas,Van Buren
1367,Arkansas,Vandervoort
1368,Arkansas,Vanndale
1369,Arkansas,Vendor
1370,Arkansas,Vilonia
1371,Arkansas,Viola
1372,Arkansas,Violet Hill
1373,Arkansas,Wabash
1374,Arkansas,Wabbaseka
1375,Arkansas,Walcott
1376,Arkansas,Waldenburg
1377,Arkansas,Waldo
1378,Arkansas,Waldron
1379,Arkansas,Walnut Ridge
1380,Arkansas,Ward
1381,Arkansas,Warm Springs
1382,Arkansas,Warren
1383,Arkansas,Washington
1384,Arkansas,Watson
1385,Arkansas,Weiner
1386,Arkansas,Wesley
1387,Arkansas,West Fork
1388,Arkansas,West Helena
1389,Arkansas,West Memphis
1390,Arkansas,West Point
1391,Arkansas,West Ridge
1392,Arkansas,Western Grove
1393,Arkansas,Wheatley
1394,Arkansas,Whelen Springs
1395,Arkansas,White Hall
1396,Arkansas,Wickes
1397,Arkansas,Wideman
1398,Arkansas,Widener
1399,Arkansas,Wilburn
1400,Arkansas,Williford
1401,Arkansas,Willisville
1402,Arkansas,Wilmar
1403,Arkansas,Wilmot
1404,Arkansas,Wilson
1405,Arkansas,Wilton
1406,Arkansas,Winchester
1407,Arkansas,Winslow
1408,Arkansas,Winthrop
1409,Arkansas,Wiseman
1410,Arkansas,Witter
1411,Arkansas,Witts Springs
1412,Arkansas,Woodson
1413,Arkansas,Wooster
1414,Arkansas,Wright
1415,Arkansas,Wrightsville
1416,Arkansas,Wynne
1417,Arkansas,Yellville
1418,Arkansas,Yorktown
1419,Arizona,Aguila
1420,Arizona,Ajo
1421,Arizona,Alpine
1422,Arizona,Amado
1423,Arizona,Apache Junction
1424,Arizona,Arivaca
1425,Arizona,Arizona City
1426,Arizona,Arlington
1427,Arizona,Ash Fork
1428,Arizona,Avondale
1429,Arizona,Bagdad
1430,Arizona,Bapchule
1431,Arizona,Bellemont
1432,Arizona,Benson
1433,Arizona,Bisbee
1434,Arizona,Black Canyon City
1435,Arizona,Blue
1436,Arizona,Blue Gap
1437,Arizona,Bouse
1438,Arizona,Bowie
1439,Arizona,Buckeye
1440,Arizona,Bullhead City
1441,Arizona,Bylas
1442,Arizona,Cameron
1443,Arizona,Camp Verde
1444,Arizona,Carefree
1445,Arizona,Casa Grande
1446,Arizona,Cashion
1447,Arizona,Catalina
1448,Arizona,Cave Creek
1449,Arizona,Central
1450,Arizona,Chambers
1451,Arizona,Chandler
1452,Arizona,Chandler Heights
1453,Arizona,Chinle
1454,Arizona,Chino Valley
1455,Arizona,Chloride
1456,Arizona,Cibecue
1457,Arizona,Cibola
1458,Arizona,Clarkdale
1459,Arizona,Clay Springs
1460,Arizona,Claypool
1461,Arizona,Clifton
1462,Arizona,Cochise
1463,Arizona,Colorado City
1464,Arizona,Concho
1465,Arizona,Congress
1466,Arizona,Coolidge
1467,Arizona,Cornville
1468,Arizona,Cortaro
1469,Arizona,Cottonwood
1470,Arizona,Crown King
1471,Arizona,Dateland
1472,Arizona,Dennehotso
1473,Arizona,Dewey
1474,Arizona,Dolan Springs
1475,Arizona,Douglas
1476,Arizona,Dragoon
1477,Arizona,Duncan
1478,Arizona,Eagar
1479,Arizona,Eden
1480,Arizona,Ehrenberg
1481,Arizona,El Mirage
1482,Arizona,Elfrida
1483,Arizona,Elgin
1484,Arizona,Eloy
1485,Arizona,Flagstaff
1486,Arizona,Florence
1487,Arizona,Forest Lakes
1488,Arizona,Fort Apache
1489,Arizona,Fort Defiance
1490,Arizona,Fort Huachuca
1491,Arizona,Fort Mcdowell
1492,Arizona,Fort Mohave
1493,Arizona,Fort Thomas
1494,Arizona,Fountain Hills
1495,Arizona,Fredonia
1496,Arizona,Gadsden
1497,Arizona,Ganado
1498,Arizona,Gila Bend
1499,Arizona,Gilbert
1500,Arizona,Glendale
1501,Arizona,Glendale Luke Afb
1502,Arizona,Globe
1503,Arizona,Golden Valley
1504,Arizona,Goodyear
1505,Arizona,Grand Canyon
1506,Arizona,Gray Mountain
1507,Arizona,Green Valley
1508,Arizona,Greer
1509,Arizona,Hackberry
1510,Arizona,Happy Jack
1511,Arizona,Hayden
1512,Arizona,Heber
1513,Arizona,Hereford
1514,Arizona,Higley
1515,Arizona,Holbrook
1516,Arizona,Hotevilla
1517,Arizona,Houck
1518,Arizona,Huachuca City
1519,Arizona,Hualapai
1520,Arizona,Humboldt
1521,Arizona,Indian Wells
1522,Arizona,Iron Springs
1523,Arizona,Jerome
1524,Arizona,Joseph City
1525,Arizona,Kaibeto
1526,Arizona,Kayenta
1527,Arizona,Keams Canyon
1528,Arizona,Kearny
1529,Arizona,Kingman
1530,Arizona,Kirkland
1531,Arizona,Kykotsmovi Village
1532,Arizona,Lake Havasu City
1533,Arizona,Lake Montezuma
1534,Arizona,Lakeside
1535,Arizona,Laveen
1536,Arizona,Leupp
1537,Arizona,Litchfield Park
1538,Arizona,Littlefield
1539,Arizona,Lukachukai
1540,Arizona,Lukeville
1541,Arizona,Lupton
1542,Arizona,Mammoth
1543,Arizona,Many Farms
1544,Arizona,Marana
1545,Arizona,Marble Canyon
1546,Arizona,Maricopa
1547,Arizona,Mayer
1548,Arizona,Mc Neal
1549,Arizona,Mcnary
1550,Arizona,Meadview
1551,Arizona,Mesa
1552,Arizona,Miami
1553,Arizona,Mohave Valley
1554,Arizona,Morenci
1555,Arizona,Mormon Lake
1556,Arizona,Morristown
1557,Arizona,Mount Lemmon
1558,Arizona,Munds Park
1559,Arizona,Naco
1560,Arizona,Nazlini
1561,Arizona,New River
1562,Arizona,Nogales
1563,Arizona,North Rim
1564,Arizona,Nutrioso
1565,Arizona,Oatman
1566,Arizona,Oracle
1567,Arizona,Overgaard
1568,Arizona,Page
1569,Arizona,Palo Verde
1570,Arizona,Paradise Valley
1571,Arizona,Parker
1572,Arizona,Parks
1573,Arizona,Patagonia
1574,Arizona,Paulden
1575,Arizona,Payson
1576,Arizona,Peach Springs
1577,Arizona,Pearce
1578,Arizona,Peoria
1579,Arizona,Peridot
1580,Arizona,Petrified Forest Natl Pk
1581,Arizona,Phoenix
1582,Arizona,Picacho
1583,Arizona,Pima
1584,Arizona,Pine
1585,Arizona,Pinedale
1586,Arizona,Pinetop
1587,Arizona,Pinon
1588,Arizona,Pirtleville
1589,Arizona,Polacca
1590,Arizona,Pomerene
1591,Arizona,Poston
1592,Arizona,Prescott
1593,Arizona,Prescott Valley
1594,Arizona,Quartzsite
1595,Arizona,Queen Creek
1596,Arizona,Queen Creek
1597,Arizona,Red Rock
1598,Arizona,Red Valley
1599,Arizona,Rillito
1600,Arizona,Rimrock
1601,Arizona,Rio Rico
1602,Arizona,Rio Verde
1603,Arizona,Rock Point
1604,Arizona,Roll
1605,Arizona,Roosevelt
1606,Arizona,Round Rock
1607,Arizona,Sacaton
1608,Arizona,Safford
1609,Arizona,Sahuarita
1610,Arizona,Saint David
1611,Arizona,Saint Johns
1612,Arizona,Saint Michaels
1613,Arizona,Salome
1614,Arizona,San Carlos
1615,Arizona,San Luis
1616,Arizona,San Manuel
1617,Arizona,San Simon
1618,Arizona,Sanders
1619,Arizona,Sasabe
1620,Arizona,Scottsdale
1621,Arizona,Second Mesa
1622,Arizona,Sedona
1623,Arizona,Sedona
1624,Arizona,Seligman
1625,Arizona,Sells
1626,Arizona,Shonto
1627,Arizona,Show Low
1628,Arizona,Sierra Vista
1629,Arizona,Skull Valley
1630,Arizona,Snowflake
1631,Arizona,Solomon
1632,Arizona,Somerton
1633,Arizona,Sonoita
1634,Arizona,Springerville
1635,Arizona,Stanfield
1636,Arizona,Sun City
1637,Arizona,Sun City West
1638,Arizona,Sun Valley
1639,Arizona,Supai
1640,Arizona,Superior
1641,Arizona,Surprise
1642,Arizona,Tacna
1643,Arizona,Taylor
1644,Arizona,Teec Nos Pos
1645,Arizona,Tempe
1646,Arizona,Temple Bar Marina
1647,Arizona,Thatcher
1648,Arizona,Tolleson
1649,Arizona,Tombstone
1650,Arizona,Tonalea
1651,Arizona,Tonopah
1652,Arizona,Tonto Basin
1653,Arizona,Topawa
1654,Arizona,Topock
1655,Arizona,Tortilla Flat
1656,Arizona,Tsaile
1657,Arizona,Tuba City
1658,Arizona,Tubac
1659,Arizona,Tucson
1660,Arizona,Tumacacori
1661,Arizona,Vail
1662,Arizona,Valentine
1663,Arizona,Valley Farms
1664,Arizona,Vernon
1665,Arizona,Waddell
1666,Arizona,Wellton
1667,Arizona,Wenden
1668,Arizona,White Mountain Lake
1669,Arizona,Whiteriver
1670,Arizona,Wickenburg
1671,Arizona,Wikieup
1672,Arizona,Willcox
1673,Arizona,Williams
1674,Arizona,Willow Beach
1675,Arizona,Window Rock
1676,Arizona,Winkelman
1677,Arizona,Winslow
1678,Arizona,Wittmann
1679,Arizona,Woodruff
1680,Arizona,Yarnell
1681,Arizona,Young
1682,Arizona,Youngtown
1683,Arizona,Yucca
1684,Arizona,Yuma
1685,California,Acampo
1686,California,Acton
1687,California,Adelanto
1688,California,Adin
1689,California,Agoura Hills
1690,California,Aguanga
1691,California,Ahwahnee
1692,California,Alameda
1693,California,Alamo
1694,California,Albany
1695,California,Albion
1696,California,Alderpoint
1697,California,Alhambra
1698,California,Aliso Viejo
1699,California,Alleghany
1700,California,Alpaugh
1701,California,Alpine
1702,California,Alta
1703,California,Altadena
1704,California,Altaville
1705,California,Alturas
1706,California,Alviso
1707,California,Amador City
1708,California,Amboy
1709,California,American Canyon
1710,California,Anaheim
1711,California,Anderson
1712,California,Angels Camp
1713,California,Angelus Oaks
1714,California,Angwin
1715,California,Annapolis
1716,California,Antelope
1717,California,Antioch
1718,California,Anza
1719,California,Apple Valley
1720,California,Applegate
1721,California,Aptos
1722,California,Arbuckle
1723,California,Arcadia
1724,California,Arcata
1725,California,Armona
1726,California,Arnold
1727,California,Aromas
1728,California,Arroyo Grande
1729,California,Artesia
1730,California,Artois
1731,California,Arvin
1732,California,Atascadero
1733,California,Atherton
1734,California,Atwater
1735,California,Atwood
1736,California,Auberry
1737,California,Auburn
1738,California,Avalon
1739,California,Avenal
1740,California,Avery
1741,California,Avila Beach
1742,California,Azusa
1743,California,Badger
1744,California,Baker
1745,California,Bakersfield
1746,California,Baldwin Park
1747,California,Ballico
1748,California,Bangor
1749,California,Banning
1750,California,Bard
1751,California,Barstow
1752,California,Bass Lake
1753,California,Bayside
1754,California,Beale Afb
1755,California,Beaumont
1756,California,Beckwourth
1757,California,Belden
1758,California,Bell
1759,California,Bell Gardens
1760,California,Bella Vista
1761,California,Bellflower
1762,California,Belmont
1763,California,Belvedere Tiburon
1764,California,Ben Lomond
1765,California,Benicia
1766,California,Benton
1767,California,Berkeley
1768,California,Berry Creek
1769,California,Bethel Island
1770,California,Beverly Hills
1771,California,Bieber
1772,California,Big Bar
1773,California,Big Bear City
1774,California,Big Bear Lake
1775,California,Big Bend
1776,California,Big Creek
1777,California,Big Oak Flat
1778,California,Big Pine
1779,California,Big Sur
1780,California,Biggs
1781,California,Biola
1782,California,Birds Landing
1783,California,Bishop
1784,California,Blairsden-graeagle
1785,California,Blocksburg
1786,California,Bloomington
1787,California,Blue Jay
1788,California,Blue Lake
1789,California,Blythe
1790,California,Bodega
1791,California,Bodega Bay
1792,California,Bodfish
1793,California,Bolinas
1794,California,Bonita
1795,California,Bonsall
1796,California,Boonville
1797,California,Boron
1798,California,Borrego Springs
1799,California,Boulder Creek
1800,California,Boulevard
1801,California,Boyes Hot Springs
1802,California,Bradley
1803,California,Brandeis
1804,California,Branscomb
1805,California,Brawley
1806,California,Brea
1807,California,Brentwood
1808,California,Bridgeport
1809,California,Bridgeville
1810,California,Brisbane
1811,California,Brookdale
1812,California,Brooks
1813,California,Browns Valley
1814,California,Brownsville
1815,California,Bryn Mawr
1816,California,Buellton
1817,California,Buena Park
1818,California,Burbank
1819,California,Burlingame
1820,California,Burney
1821,California,Burnt Ranch
1822,California,Burrel
1823,California,Burson
1824,California,Butte City
1825,California,Buttonwillow
1826,California,Byron
1827,California,Cabazon
1828,California,Calabasas
1829,California,Calexico
1830,California,Caliente
1831,California,California City
1832,California,California Hot Springs
1833,California,Calimesa
1834,California,Calipatria
1835,California,Calistoga
1836,California,Callahan
1837,California,Calpella
1838,California,Calpine
1839,California,Camarillo
1840,California,Cambria
1841,California,Camino
1842,California,Camp Meeker
1843,California,Camp Nelson
1844,California,Camp Pendleton
1845,California,Campbell
1846,California,Campo
1847,California,Campo Seco
1848,California,Camptonville
1849,California,Canby
1850,California,Canoga Park
1851,California,Cantil
1852,California,Cantua Creek
1853,California,Canyon
1854,California,Canyon Country
1855,California,Canyon Dam
1856,California,Capay
1857,California,Capistrano Beach
1858,California,Capitola
1859,California,Cardiff By The Sea
1860,California,Carlotta
1861,California,Carlsbad
1862,California,Carmel
1863,California,Carmel By The Sea
1864,California,Carmel Valley
1865,California,Carmichael
1866,California,Carnelian Bay
1867,California,Carpinteria
1868,California,Carson
1869,California,Caruthers
1870,California,Casmalia
1871,California,Caspar
1872,California,Cassel
1873,California,Castaic
1874,California,Castella
1875,California,Castro Valley
1876,California,Castroville
1877,California,Cathedral City
1878,California,Catheys Valley
1879,California,Cayucos
1880,California,Cazadero
1881,California,Cedar Glen
1882,California,Cedar Ridge
1883,California,Cedarpines Park
1884,California,Cedarville
1885,California,Ceres
1886,California,Cerritos
1887,California,Challenge
1888,California,Chatsworth
1889,California,Chester
1890,California,Chicago Park
1891,California,Chico
1892,California,Chilcoot
1893,California,Chinese Camp
1894,California,Chino
1895,California,Chino Hills
1896,California,Chowchilla
1897,California,Chualar
1898,California,Chula Vista
1899,California,Cima
1900,California,Citrus Heights
1901,California,City Of Industry
1902,California,Claremont
1903,California,Clarksburg
1904,California,Clayton
1905,California,Clearlake
1906,California,Clearlake Oaks
1907,California,Clearlake Park
1908,California,Clements
1909,California,Clio
1910,California,Clipper Mills
1911,California,Cloverdale
1912,California,Clovis
1913,California,Coachella
1914,California,Coalinga
1915,California,Coarsegold
1916,California,Cobb
1917,California,Coleville
1918,California,Colfax
1919,California,Coloma
1920,California,Colton
1921,California,Columbia
1922,California,Colusa
1923,California,Comptche
1924,California,Compton
1925,California,Concord
1926,California,Cool
1927,California,Copperopolis
1928,California,Corcoran
1929,California,Corning
1930,California,Corona
1931,California,Corona Del Mar
1932,California,Coronado
